1.2389e+09,1.4018e+09,-4.0617e+09,4.6591e+10,5.3649e+10,2.1731e+11,4.7633e+11,2.3103e+10,-8.276e+11,0.00053896,0.00046805,-4.0804e-05,1.5149e-06,6.9115e-07,7.3479e-08,-2.6321e-06,0.001007,1.1687e-08,2.3993e-11,6.2905e-12,9.3926e-24,5.9144e-16,4.0785e-23
1.1525e+09,1.0871e+09,1.8919e+09,4.9167e+10,4.8115e+10,-9.2802e+09,1.224e+11,-1.5431e+11,2.697e+11,0.00062126,0.00063483,2.4427e-05,5.3273e-07,-4.0392e-08,-6.7162e-07,1.1739e-06,0.0012561,2.5712e-09,5.455e-12,1.3041e-12,-1.7991e-24,-3.2566e-17,3.7173e-24
1.191e+09,1.202e+09,-2.1274e+07,5.0035e+10,4.9783e+10,4.9834e+10,1.7486e+10,7.6819e+10,-8.07e+10,0.00057039,0.00057327,-2.4374e-07,6.5548e-08,1.868e-07,2.8796e-07,-3.025e-07,0.0011437,8.5464e-12,8.2566e-14,1.3835e-13,-1.8141e-26,3.6151e-19,3.9124e-27
1.263e+09,1.2942e+09,-8.8358e+08,5.2654e+10,5.2827e+10,-1.4811e+09,1.3881e+09,-1.9626e+11,-1.9035e+11,0.00055516,0.00055334,-9.2855e-06,4.6705e-09,-4.9837e-09,-6.6036e-07,-6.4049e-07,0.0011085,3.4821e-10,8.7132e-13,8.4655e-13,-7.3143e-25,-1.5744e-17,2.7672e-26
9.8165e+08,9.7238e+08,9.2554e+08,4.153e+10,4.3121e+10,-1.1416e+11,-1.458e+10,1.1445e+10,1.295e+11,0.00074193,0.00071455,1.5925e-05,-9.0852e-08,-7.1141e-07,7.1321e-08,8.0697e-07,0.0014565,1.7641e-09,4.9827e-12,9.512e-15,1.0052e-27,1.2068e-19,-9.6259e-28
9.2221e+08,9.3002e+08,9.4966e+08,4.2764e+10,4.1515e+10,-3.5046e+10,1.398e+11,5.6925e+10,-7.3987e+10,0.00080166,0.00082577,1.8338e-05,1.0063e-06,-2.5227e-07,4.0976e-07,-5.3257e-07,0.0016274,1.9264e-09,8.1686e-12,2.6212e-12,-1.5632e-23,-4.8028e-17,1.077e-23
1.3594e+09,1.3866e+09,-1.3063e+09,5.79e+10,5.6378e+10,-2.6909e+11,7.4155e+10,-4.4194e+10,-1.9813e+11,0.00049937,0.00051286,-1.1571e-05,2.0151e-07,-7.3121e-07,-1.2009e-07,-5.3839e-07,0.0010122,7.1733e-10,4.8247e-12,1.6185e-12,2.595e-24,-1.686e-17,-3.9046e-25
6.5532e+08,7.3688e+08,-5.2537e+08,2.9773e+10,3.4262e+10,6.8742e+10,1.318e+10,5.9909e+11,1.9399e+11,0.00096498,0.00083856,-1.4797e-05,1.5208e-07,7.9315e-07,6.9124e-06,2.2382e-06,0.0018035,1.6857e-08,6.2229e-11,5.9096e-11,2.597e-22,-6.4148e-15,3.4791e-21
1.1027e+09,1.1865e+09,7.6674e+07,4.7241e+10,4.7547e+10,4.2141e+10,-3.7783e+10,2.9202e+11,-2.2429e+11,0.00060014,0.00059628,9.6778e-07,-1.5985e-07,1.7828e-07,1.2355e-06,-9.4891e-07,0.0011964,1.8698e-11,3.4321e-12,1.7508e-12,-2.1929e-24,-5.3861e-18,-3.5241e-24
9.4708e+08,1.0241e+09,-5.3528e+08,4.2568e+10,4.442e+10,-9.4041e+10,1.6755e+11,4.6558e+11,3.0933e+10,0.00069219,0.00066332,-8.3411e-06,9.2246e-07,-5.1775e-07,2.5633e-06,1.703e-07,0.0013555,1.1117e-09,1.6988e-11,1.2271e-11,-4.1168e-23,-3.0688e-16,-5.4253e-23
1.3261e+09,1.2977e+09,4.5092e+09,5.0884e+10,5.3267e+10,1.85e+11,7.2504e+11,1.2802e+11,1.1518e+11,0.00050913,0.00048636,4.3099e-05,2.1668e-06,5.5289e-07,3.826e-07,3.4423e-07,0.00099548,7.9486e-09,3.9057e-11,7.3045e-12,3.9527e-23,2.6462e-16,-8.1742e-23
1.038e+09,1.0752e+09,1.592e+09,4.6426e+10,4.6928e+10,3.8958e+10,8.8474e+09,2.8512e+11,2.0047e+10,0.000662,0.00065492,2.2458e-05,4.3013e-08,1.894e-07,1.3861e-06,9.746e-08,0.0013169,2.0677e-09,2.2493e-12,2.1247e-12,3.2806e-24,2.2937e-17,3.8881e-24
1.0015e+09,1.0835e+09,6.3848e+08,4.5684e+10,4.4024e+10,6.5461e+10,1.2197e+11,5.8785e+11,-2.7255e+11,0.00066547,0.00069056,9.6514e-06,6.4649e-07,3.4696e-07,3.1158e-06,-1.4446e-06,0.001356,1.0023e-09,5.6889e-12,1.5359e-11,-1.066e-22,1.6554e-16,-6.928e-23
1.0838e+09,1.062e+09,-3.9421e+09,4.7296e+10,4.6214e+10,-1.0388e+11,-1.2117e+11,2.6082e+11,4.1977e+11,0.00059794,0.00061193,-5.1004e-05,-5.2874e-07,-4.533e-07,1.1381e-06,1.8317e-06,0.0012099,1.0602e-08,1.3662e-11,2.2715e-12,-5.1438e-24,-1.9277e-16,-4.484e-24
1.1201e+09,1.1507e+09,1.4583e+09,5.1633e+10,5.0344e+10,4.4203e+10,2.7578e+10,4.9742e+11,2.4749e+11,0.00058909,0.00060417,1.7064e-05,1.0613e-07,1.7011e-07,1.9143e-06,9.5245e-07,0.0011933,1.3922e-09,4.5179e-12,5.3422e-12,-6.8469e-24,1.9737e-16,2.0573e-23
9.7185e+08,9.7668e+08,-5.9957e+08,4.1444e+10,4.2206e+10,-6.7987e+10,2.4658e+10,3.7779e+10,-3.1769e+10,0.0007393,0.00072594,-1.0502e-05,1.5713e-07,-4.3324e-07,2.4074e-07,-2.0245e-07,0.0014652,6.1973e-10,2.4262e-12,5.624e-13,6.639e-26,1.3909e-17,6.4032e-25
9.2242e+08,1.0494e+09,4.1665e+08,4.2247e+10,4.0721e+10,1.2069e+11,-1.1282e+11,7.1531e+11,-8.5873e+10,0.00062483,0.00064825,6.3932e-06,-6.0927e-07,6.5177e-07,3.863e-06,-4.6376e-07,0.0012731,7.1186e-10,3.6025e-11,1.0622e-11,1.8593e-22,2.6273e-16,8.4809e-23
1.2001e+09,1.1466e+09,1.1028e+09,4.7891e+10,4.8843e+10,-1.0789e+10,5.4668e+10,-9.0056e+10,4.0036e+10,0.00059098,0.00057946,1.3343e-05,2.1938e-07,-4.3296e-08,-3.6139e-07,1.6066e-07,0.0011704,8.4477e-10,1.093e-12,3.3941e-14,-3.3505e-28,-9.6315e-19,-5.4984e-27
9.7408e+08,9.5291e+08,-2.6673e+08,4.303e+10,4.1957e+10,8.6277e+10,5.955e+10,1.3041e+11,1.8709e+11,0.00069369,0.00071143,-4.4099e-06,3.5304e-07,5.1149e-07,7.7313e-07,1.1091e-06,0.0014051,3.9265e-10,6.6146e-13,3.8948e-12,2.0339e-24,-5.6295e-17,-2.0229e-23
1.2463e+09,1.2266e+09,1.6424e+09,5.229e+10,5.3403e+10,2.0149e+10,-8.9735e+10,4.4699e+10,1.5924e+11,0.00056698,0.00055516,1.7438e-05,-3.0582e-07,6.8668e-08,1.5233e-07,5.4269e-07,0.0011221,1.356e-09,1.1473e-12,3.9732e-13,4.508e-25,-2.4058e-18,-7.2083e-26
1.5264e+09,1.5385e+09,-3.5804e+08,6.5984e+10,6.6403e+10,-3.5288e+10,6.0573e+09,1.4448e+11,1.2907e+11,0.00045484,0.00045198,-2.4525e-06,1.1936e-08,-6.9537e-08,2.847e-07,2.5435e-07,0.00090682,3.2282e-11,3.0531e-13,1.2215e-13,-1.035e-26,-6.9219e-19,1.0375e-26
1.0636e+09,1.062e+09,-1.9867e+09,4.1814e+10,4.8164e+10,-9.9787e+10,-1.1183e+11,-2.7314e+11,-5.2439e+11,0.00076927,0.00066784,-3.1731e-05,-6.3497e-07,-5.6659e-07,-1.5508e-06,-2.9775e-06,0.0014371,1.4314e-08,1.4754e-13,1.7338e-11,1.8725e-23,-1.9391e-16,-3.3861e-22
1.2753e+09,1.2756e+09,-1.9533e+09,5.3881e+10,5.4182e+10,2.6018e+10,-1.2824e+10,3.0225e+10,1.1518e+11,0.00053691,0.00053393,-1.9356e-05,-4.0095e-08,8.1344e-08,9.45e-08,3.6012e-07,0.0010708,1.5075e-09,6.8492e-14,1.9785e-13,3.2653e-26,-1.2876e-18,-3.6758e-26
1.0656e+09,1.0267e+09,1.4481e+09,4.298e+10,4.2239e+10,4.8305e+10,-3.7199e+10,-5.2121e+11,1.0178e+11,0.00068325,0.00069523,2.3425e-05,-2.1459e-07,2.7866e-07,-3.0067e-06,5.8717e-07,0.0013785,2.3385e-09,2.0349e-11,1.1126e-11,2.9486e-23,-1.4597e-16,-9.9415e-23
8.4312e+08,1.0003e+09,-1.6514e+09,3.838e+10,3.9691e+10,-6.2565e+10,1.4039e+11,5.1159e+11,-4.095e+11,0.00072731,0.00070329,-3.026e-05,9.465e-07,-4.2181e-07,3.4491e-06,-2.7608e-06,0.0014306,4.2394e-09,2.2598e-11,2.945e-11,-8.8224e-22,1.4725e-15,1.0304e-22
8.4578e+08,9.1167e+08,8.2644e+08,3.8338e+10,3.8942e+10,-1.2253e+10,-8.1924e+10,1.9472e+11,-2.1545e+10,0.00080508,0.00079258,1.7086e-05,-6.4222e-07,-9.6057e-08,1.5265e-06,-1.689e-07,0.0015977,1.3238e-09,1.5217e-11,8.5212e-13,2.8043e-24,-2.4904e-17,-2.3129e-24
9.1162e+08,9.6615e+08,5.3135e+09,4.0543e+10,4.071e+10,1.4564e+11,-7.1037e+10,3.4595e+11,-7.2831e+10,0.00074105,0.00073801,9.6723e-05,-4.7498e-07,9.7377e-07,2.3132e-06,-4.8697e-07,0.0014791,3.743e-08,1.4343e-11,3.6159e-12,1.3812e-23,3.3665e-16,2.9953e-23
8.6475e+08,8.5091e+08,-2.3421e+09,4.1329e+10,3.8623e+10,-2.3469e+11,4.5063e+10,3.0881e+11,2.6161e+11,0.00077735,0.00083181,-4.7139e-05,3.4161e-07,-1.7791e-06,2.341e-06,1.9832e-06,0.0016092,1.1854e-08,6.069e-11,7.2382e-12,2.0755e-23,2.8642e-16,-5.7843e-23
1.1253e+09,1.1483e+09,-7.527e+08,5.0439e+10,5.378e+10,-1.4182e+11,6.6406e+10,4.3824e+11,3.3822e+11,0.00062234,0.00058368,-8.7103e-06,2.5204e-07,-5.3828e-07,1.6633e-06,1.2837e-06,0.001206,1.7982e-09,1.1569e-11,4.2242e-12,-6.3153e-25,-1.7009e-16,5.7969e-24
7.4681e+08,8.1766e+08,7.1604e+08,3.1651e+10,3.1482e+10,1.5103e+11,-1.1368e+11,1.1811e+11,-8.072e+10,0.00083943,0.00084393,1.9092e-05,-1.2249e-06,1.6273e-06,1.2725e-06,-8.6972e-07,0.0016834,1.4783e-09,3.7502e-11,5.7621e-13,7.9959e-25,1.8167e-19,-2.4544e-24
1.336e+09,1.3945e+09,-2.2824e+09,6.1876e+10,6.2454e+10,-7.152e+10,-3.9798e+09,2.7149e+11,-2.4805e+11,0.00054935,0.00054427,-2.0076e-05,-1.0721e-08,-1.9266e-07,7.3132e-07,-6.6821e-07,0.0010936,1.638e-09,2.2972e-12,1.2604e-12,-1.3847e-24,5.0943e-17,9.934e-25
7.3851e+08,7.5281e+08,1.9884e+09,3.2924e+10,3.8069e+10,6.9336e+10,1.5931e+11,1.3633e+11,1.2276e+11,0.0010712,0.00092642,5.595e-05,1.836e-06,7.9905e-07,1.5711e-06,1.4148e-06,0.0019976,3.3479e-08,1.6181e-11,1.6509e-11,3.1266e-22,7.1707e-16,-3.0099e-22
4.5324e+08,4.708e+08,-3.3943e+08,2.036e+10,2.0348e+10,2.027e+10,-1.9654e+10,1.085e+11,2.81e+10,0.0015054,0.0015062,-2.5112e-05,-7.5831e-07,7.821e-07,4.1862e-06,1.0842e-06,0.0030116,2.5231e-09,4.5131e-11,1.5233e-11,-1.7034e-22,-6.3571e-16,3.9836e-22
8.5765e+08,8.9404e+08,1.1553e+09,3.7794e+10,3.8546e+10,-1.9555e+10,1.2822e+11,-1.0774e+10,-4.9944e+11,0.00088465,0.00086738,2.6514e-05,1.1454e-06,-1.7468e-07,-9.6243e-08,-4.4614e-06,0.001752,3.1099e-09,1.266e-11,2.2594e-11,9.0091e-22,-1.6377e-16,3.3588e-23
6.6073e+08,5.7613e+08,8.2382e+08,2.6065e+10,2.6335e+10,-3.2821e+10,-4.8917e+10,-1.5164e+11,5.4753e+11,0.0010963,0.0010851,3.4296e-05,-9.1987e-07,-6.1719e-07,-2.8515e-06,1.0296e-05,0.0021814,4.8305e-09,1.0084e-12,1.079e-10,6.3533e-21,-4.1169e-15,8.5427e-21
1.1967e+09,1.2096e+09,3.5163e+09,5.2434e+10,5.3147e+10,2.1065e+11,-1.1706e+11,1.0625e+11,1.1692e+11,0.00059327,0.00058531,3.9251e-05,-4.2472e-07,7.6432e-07,3.8552e-07,4.2423e-07,0.0011786,6.226e-09,6.3929e-12,1.4142e-12,3.118e-24,3.922e-18,-2.3263e-24
5.7243e+08,5.5801e+08,2.8967e+09,2.4737e+10,2.3301e+10,-1.8741e+11,1.5441e+11,-1.3528e+11,1.4315e+11,0.0011552,0.0012263,0.00014361,3.6121e-06,-4.3842e-06,-3.1646e-06,3.3488e-06,0.0023815,8.7558e-08,2.9579e-10,1.2725e-12,2.2554e-23,-3.2826e-16,6.4036e-24
9.865e+08,9.4053e+08,1.6069e+09,4.0065e+10,3.4689e+10,-2.2682e+10,2.5312e+10,-2.5482e+11,1.4312e+11,0.00063816,0.00073705,2.9561e-05,1.7149e-07,-1.5367e-07,-1.7264e-06,9.6962e-07,0.0013752,1.3274e-08,6.6227e-12,3.0835e-12,-9.8152e-25,2.3232e-17,-1.2377e-23
5.9097e+08,5.8426e+08,3.213e+08,2.1881e+10,2.4583e+10,-4.6768e+10,4.8133e+10,-3.5148e+10,3.5187e+10,0.0011718,0.001043,1.5316e-05,1.0721e-06,-1.0417e-06,-7.8286e-07,7.8375e-07,0.0022149,1.7527e-08,2.1479e-11,1.5018e-13,1.8427e-26,-6.7739e-18,2.6875e-25
1.3775e+09,1.2789e+09,2.1686e+09,5.6233e+10,5.6001e+10,-5.6919e+10,-1.3866e+11,-1.2927e+11,5.946e+11,0.00050005,0.00050213,1.9364e-05,-3.8061e-07,-1.5624e-07,-3.5484e-07,1.6321e-06,0.0010022,1.5042e-09,6.3233e-13,2.7191e-12,5.7436e-24,-8.7479e-17,4.4831e-24
9.4523e+08,1.0174e+09,-1.7736e+08,3.9706e+10,4.1899e+10,4.3198e+10,-5.6563e+10,4.9814e+11,-6.2014e+10,0.00066908,0.00063405,-2.8323e-06,-3.2109e-07,2.4522e-07,2.8278e-06,-3.5203e-07,0.0013031,1.2586e-09,1.8749e-11,6.2949e-12,6.0617e-23,-2.1662e-16,-1.6189e-24
9.1444e+08,9.4304e+08,2.4906e+09,4.0435e+10,3.5445e+10,-1.0759e+11,-5.1445e+10,2.5765e+11,2.2815e+10,0.00065595,0.00074831,4.6091e-05,-3.5115e-07,-7.3435e-07,1.7587e-06,1.5573e-07,0.0014043,1.7028e-08,2.3603e-11,2.3159e-12,7.79e-24,1.9055e-18,-1.1941e-23
9.1146e+08,9.8619e+08,-1.0612e+09,3.6607e+10,3.1744e+10,2.1983e+10,-7.1146e+10,-1.344e+10,-3.2101e+11,0.00066452,0.00076632,-2.2215e-05,-5.6652e-07,1.7505e-07,-1.0702e-07,-2.5561e-06,0.0014308,1.2337e-08,2.9358e-12,6.1233e-12,2.6546e-23,-6.735e-16,-6.3084e-24
1.0181e+09,1.0968e+09,-1.8424e+09,3.9156e+10,4.3732e+10,1.1132e+11,5.3703e+10,3.2289e+11,-1.8994e+11,0.00064131,0.0005742,-2.7018e-05,2.7405e-07,5.6807e-07,1.6478e-06,-9.6928e-07,0.0012155,7.4227e-09,6.848e-13,3.8543e-12,-2.7543e-24,-1.5371e-16,9.1751e-25
6.3195e+08,6.0228e+08,-6.0713e+08,2.731e+10,2.7508e+10,-8.502e+10,-1.7083e+09,1.5449e+11,2.6575e+11,0.0010799,0.0010721,-2.3834e-05,-2.9852e-08,-1.4856e-06,2.6995e-06,4.6437e-06,0.002152,2.3325e-09,5.8994e-11,1.71e-11,-3.4024e-22,-7.8167e-16,8.9115e-23
1.4485e+09,1.4334e+09,1.8605e+08,6.091e+10,6.1884e+10,7.3437e+09,-2.4357e+10,-1.5908e+09,2.0172e+11,0.00048141,0.00047383,1.4473e-06,-5.6271e-08,1.6966e-08,-3.6753e-09,4.6603e-07,0.00095523,6.5821e-11,3.0249e-14,2.3688e-13,7.5118e-26,1.5732e-18,3.8285e-27
1.2526e+09,1.2828e+09,-8.2107e+08,5.332e+10,5.4473e+10,4.5386e+10,-1.68e+11,2.7597e+11,-1.5559e+10,0.00053288,0.0005216,-8.0321e-06,-5.1687e-07,1.3963e-07,8.4902e-07,-4.7867e-08,0.0010545,3.8519e-10,5.9432e-12,1.1875e-13,2.332e-26,-2.1283e-18,8.1511e-26
