65.533,14.985,-4.9814,5191.6,221.15,60.406,72.053,14.871,7.7722,0.95199,0.62521,-1.0954,2.3878,1.784,2.8636
91.944,-3.0484,-8.0688,4138.9,18.044,16.413,64.334,4.2478,4.0513,0.7536,-1.0642,-0.037821,2.374,5.2205,1.9133
97.717,8.6709,-7.1606,3347.5,126.38,23.197,57.858,11.242,4.8163,0.18391,0.0015753,-0.35836,1.6654,2.9746,1.9846
135.28,-8.6418,-1.7814,3933.3,96.857,19.089,62.716,9.8416,4.3691,-0.49423,0.98522,-0.18476,2.0021,4.1167,3.8373
99.952,37.475,8.1008,1298,473.32,7.301,36.028,21.756,2.702,0.0548,-0.23199,-0.2187,3.0109,1.674,4.0125
99.557,18.558,-11.938,3905.8,741.22,106.85,62.496,27.225,10.337,0.23804,-0.31406,-0.57502,1.7288,1.8295,2.18
107.01,29.583,5.8894,4586.2,356.05,13.609,67.721,18.869,3.689,0.82784,-0.031417,-0.62018,2.7181,2.3005,2.8652
123.56,43.289,-6.9942,1851.2,225.57,53.652,43.026,15.019,7.3247,-0.36052,-0.36141,-0.33607,2.3196,2.1982,2.6709
105.31,20.988,-1.1323,3141,197.24,33.04,56.045,14.044,5.7481,0.86243,0.51481,-1.2827,3.5736,2.5239,4.4058
76.908,-7.4446,-13.247,5792.7,66.405,115.84,76.11,8.1489,10.763,0.76094,-0.94877,-0.44184,2.0533,3.3847,1.9071
77.629,5.2795,2.8614,3956.1,236.23,93.993,62.898,15.37,9.695,0.73615,0.70047,1.862,2.5598,3.9647,7.4658
88.444,15.023,0.091394,3202.5,86.757,15.2,56.591,9.3144,3.8988,0.61468,0.82743,0.185,2.2257,3.3108,7.5739
89.743,3.4637,-5.6893,3295.9,37.508,43.617,57.41,6.1244,6.6043,0.55559,2.1028,-0.46054,2.4121,10.845,3.4053
114.92,11.469,-3.9341,4004.3,78.333,14.779,63.28,8.8506,3.8444,-0.039796,0.33198,-0.75377,1.9425,2.59,5.0028
