76.765,64.68,40.477,6467.4,2228.1,5339.4,80.42,73.071,47.203,0.82206,0.9978,1.2764,2.0971,2.4794,3.4651
84.019,97.994,81.575,3912.5,3431.7,4424.4,62.55,66.516,58.581,0.76534,0.72402,0.85549,2.3994,2.3259,2.5976
101.56,99.992,75.933,3693.8,2208,3511.3,60.777,59.256,46.989,0.19119,0.18687,0.27968,1.6257,1.6777,1.8892
125.91,138.79,141.81,3197.7,4478,4304.8,56.548,65.611,66.918,-0.40526,-0.52441,-0.48864,2.1364,1.9582,1.9318
140.81,84.517,72.3,1888.1,1678.6,1299.5,43.453,36.049,40.97,-0.51648,0.36319,0.79793,2.8268,3.2484,3.4005
109.88,102.23,58.702,6005.3,1325.3,3989.6,77.494,63.164,36.405,0.13222,0.25865,0.71287,1.5639,1.8028,4.096
138.95,95.156,84.324,3976.2,5305.2,5057.3,63.057,71.115,72.837,0.15163,0.99737,1.2144,2.1859,2.924,3.3454
160.6,116.31,63.771,2513.6,696.99,1965.2,50.135,44.331,26.401,-0.48467,-0.24795,-0.019662,2.4555,2.2433,2.7074
124.67,100.34,80.172,3151.2,3429.6,3258.2,56.135,57.081,58.563,0.37214,0.94257,1.5079,2.6778,3.7126,4.9235
61.564,87.503,62.581,4270.6,4616.7,7001.5,65.35,83.675,67.946,0.94383,0.6794,0.90236,2.495,1.895,2.3164
84.453,74.342,76.663,4308.9,3547.5,4166.4,65.642,64.548,59.561,0.49642,0.80417,0.80047,2.2275,2.5963,2.7779
102.86,84.298,71.984,3809.6,2345.8,3146,61.722,56.089,48.433,0.44087,0.68107,0.87492,1.8991,2.3502,2.8336
89.521,92.482,76.223,3092.4,3465,3445,55.609,58.694,58.864,0.51541,0.53493,0.6014,2.4015,2.3942,2.349
123.44,114.34,95.534,4216.2,3617.7,4049.1,64.932,63.632,60.147,-0.17902,-0.021775,0.31826,1.9206,1.9514,2.1266
88.202,100.71,71.766,2397.6,1972.4,3674.3,48.965,60.616,44.411,0.38139,0.37529,0.62279,2.4046,2.135,2.7657
92.265,92.951,102.48,2660.1,1926.8,2033.4,51.576,45.094,43.896,0.68956,0.67435,0.40762,3.2545,3.7174,3.2734
112.76,104.15,84.461,3337.3,2297.5,3381.3,57.77,58.149,47.933,-0.090868,0.10638,0.91292,2.2621,2.1956,3.7118
69.323,70.038,72.586,3055.3,3230.7,3097.5,55.275,55.656,56.839,0.72956,0.85891,0.94669,2.5743,2.7459,2.9309
130.17,112.85,70.813,4128.3,1432.2,3817.9,64.252,61.789,37.845,0.062584,0.17195,0.3935,1.7312,1.7648,2.2163
104.75,98.197,93.581,5389.3,4772.2,5421.1,73.412,73.628,69.081,0.33386,0.44518,0.47569,1.8419,1.8724,1.9676
92.711,73.408,49.558,4246.1,1956.1,3918.1,65.162,62.595,44.228,0.61095,0.75125,0.97294,1.9982,2.1541,2.7246
155.9,126.82,48.281,2058.7,794.74,2071.4,45.373,45.512,28.191,-0.85312,-0.60113,0.42826,3.6172,2.9559,2.7365
141.12,118.89,105.55,4437.4,2772.5,3294.2,66.614,57.395,52.654,-0.33477,0.053294,0.25234,1.9808,2.1675,2.4585
121.81,124.74,118.96,3905.3,3637,4066.6,62.492,63.77,60.308,0.18034,0.18366,0.41003,2.0647,1.9982,2.299
102.54,102.8,102.38,6341.1,6148.8,6201.7,79.631,78.751,78.414,0.32801,0.35642,0.32656,1.8114,1.8184,1.7929
76.398,66.107,54.745,4902.5,3117.2,4310.2,70.018,65.652,55.832,1.0794,1.4245,1.7181,3.0486,3.9672,5.2559
101.43,110.12,92.24,4600.7,4171.2,4319.1,67.829,65.72,64.585,0.55024,0.42777,0.68771,2.2607,2.2692,2.5181
128.77,129.6,125.3,4102.5,4929.7,4186.4,64.051,64.702,70.212,-0.20192,-0.19046,-0.023415,2.1358,2.0791,1.8853
116.84,98.994,95.867,4629.3,4925.4,4446.4,68.039,66.681,70.181,0.22158,0.67199,0.86058,2.1262,2.5854,2.7856
95.028,113.45,81.118,2616.2,3337,2464.6,51.149,49.644,57.767,0.93275,0.37777,1.1256,3.4006,2.8206,3.3067
60.175,63.279,54.415,4581,3621.8,5454.5,67.683,73.854,60.182,1.1295,1.1116,1.2905,2.8856,2.767,3.5137
97.843,91.783,65.108,7455.3,3466.4,7104.5,86.344,84.288,58.876,0.15069,0.24353,0.28172,1.4037,1.4389,1.5661
109.6,99.543,60.457,4106.2,2233.4,4141.5,64.08,64.355,47.259,0.3149,0.49257,1.0794,2.1244,2.2773,3.8545
95.296,104.12,84.607,3552.7,2847.5,3497.2,59.605,59.137,53.362,0.30313,0.10014,0.25688,2.2626,2.0489,2.2399
141.81,120.25,110.99,3123.2,2751.6,3274.9,55.886,57.226,52.455,-0.3333,-0.23057,-0.19773,2.0055,1.845,1.8114
167.98,151.01,146.41,3910.1,3843.2,4333.7,62.531,65.831,61.993,-0.6243,-0.4456,-0.35197,2.3242,2.1774,2.3299
128.46,119.46,115.97,2106.4,2555.8,2379.7,45.895,48.782,50.555,-0.22986,-0.037376,0.10434,2.4664,2.2706,2.293
87.863,82.231,101.03,6554.8,6291.9,5934.4,80.962,77.035,79.321,0.73124,0.8368,0.44971,2.2155,2.4764,1.8847
79.167,78.462,81.471,3709.2,3502.4,3531.2,60.903,59.424,59.181,0.57003,0.52164,0.46796,2.3263,2.2842,2.2101
157.61,119.24,112.66,2649.6,2972.6,2999.4,51.474,54.767,54.522,-0.60153,0.76039,1.0691,3.9848,3.8373,4.3076
136.1,108.51,103.93,3604.5,3915.4,3982.4,60.037,63.106,62.573,-0.049192,0.64938,0.86566,2.4724,2.8562,3.2214
123.88,112.9,104.35,5064.1,4436.8,4759.2,71.163,68.987,66.609,0.12277,0.31435,0.48126,1.8254,1.9931,2.3383
71.538,70.068,64.499,5068.9,3696.7,5279,71.196,72.657,60.801,1.1916,1.3223,1.3796,3.0556,3.3193,3.7769
85.849,86.051,77.755,2415.6,2407.1,2862.5,49.149,53.503,49.062,0.57362,0.75069,0.93329,3.1042,3.2038,3.6402
97.566,116.3,87.717,2933.1,3755.8,3041.3,54.158,55.148,61.285,0.69629,0.13061,0.94596,2.843,2.1849,2.9576
103.05,111.02,90.027,2670.9,2466.5,2721.2,51.681,52.165,49.664,0.40131,0.16015,0.7125,2.4891,2.3108,3.2176
91.875,104.84,84.898,2075,2611.3,2766.7,45.552,52.6,51.101,0.39854,0.24361,0.57151,2.6965,2.2272,2.6786
139.73,146.36,134.36,1993.4,2076.5,2926.4,44.648,54.096,45.568,0.11186,0.19595,0.34921,2.3198,1.851,2.454
132.78,98.549,81.18,6923.6,4094.6,5724.8,83.208,75.662,63.989,-0.1569,0.26946,0.63134,1.5823,1.6926,2.4312
163.64,162.79,138.98,5604.6,6453.1,5729.5,74.864,75.693,80.331,-0.44839,-0.40298,0.013902,2.0162,1.968,1.7117
63.699,77.249,78.816,1639.5,3729,2265,40.49,47.592,61.066,0.83797,0.68745,1.0808,3.3651,3.0478,3.4591
110.24,92.297,87.832,5850.3,4860.2,5064.8,76.488,71.167,69.715,0.18308,0.42629,0.51829,1.8212,2.0634,2.1482
111.39,110.22,107.85,2830.4,2854.9,2921.8,53.202,54.053,53.431,-0.15719,-0.082366,-0.033017,2.1777,2.1194,2.1501
103.6,101.51,92.953,2393.7,2317.4,2444.9,48.926,49.446,48.14,0.047334,0.001702,0.11906,1.96,1.8622,1.9183
75.267,70.87,69.131,2358.2,1693.6,2044.7,48.562,45.219,41.153,0.65308,0.70794,0.74712,3.1519,3.2875,3.5349
110.94,103.26,75.438,3447.9,2344.7,3029.1,58.719,55.037,48.422,0.11235,0.18959,0.56654,2.1061,2.0953,2.5804
135.58,126.29,123.69,1776.4,2046.1,1780.6,42.147,42.197,45.234,-0.043938,0.046626,0.23976,3.1586,3.2822,3.3144
116.63,124.45,110.84,3321.8,3492,4221.4,57.635,64.972,59.093,0.1484,0.25588,0.37162,2.2078,2.0205,2.3054
117.9,111.15,100.54,3175.4,2952.1,3010.9,56.351,54.872,54.333,0.22576,0.31475,0.45139,2.1292,2.1822,2.2526
153.9,140.72,97.178,2094.5,2346.5,2846,45.766,53.348,48.44,-0.33587,-0.066574,0.33827,2.701,2.2408,2.2942
88.953,100.37,90.04,3386.3,3266.2,3833.6,58.192,61.916,57.151,0.16486,0.11711,0.162,1.788,1.861,1.8637
134.09,131.35,138.15,1912,2174.9,1892.1,43.726,43.498,46.635,-0.40326,-0.32943,-0.19606,2.5991,2.6047,2.5431
158.83,136.42,109.73,5671.7,4279.7,5864.8,75.311,76.582,65.42,-0.46325,-0.30706,-0.10373,1.7986,1.6329,1.6323
118.27,86.878,35.113,2382.6,635.76,1917.4,48.812,43.789,25.214,0.026656,0.48556,2.1033,2.3038,3.188,11.465
90.218,133.33,112.14,2630,3524.8,4863.7,51.283,69.74,59.37,0.24149,0.028225,0.04368,2.3598,1.898,2.148
150.41,149.19,133.59,3199.1,2964.1,3924.3,56.561,62.644,54.444,-0.71605,-0.72431,-0.68334,2.5719,2.4868,2.4925
107.7,100.5,76.104,7283.3,3647,6860.1,85.342,82.826,60.391,0.19789,0.2797,0.35556,1.468,1.5203,1.7611
79.205,95.157,92.853,3389.3,4247.8,4185.4,58.218,64.694,65.175,0.39078,0.17463,0.25924,1.902,1.7222,1.7618
116.89,117.07,113.92,3954.7,5644.6,6562.2,62.886,81.008,75.131,0.070842,0.075105,0.10759,1.6626,1.5592,1.5662
71.769,76.698,41.594,2622.6,995.86,2986.6,51.211,54.65,31.557,0.87554,0.74804,1.191,3.1742,2.8583,4.3946
124.41,131.61,113.28,2747.2,3204,2813.1,52.414,53.038,56.604,0.55564,0.28957,0.57547,2.9553,2.6285,2.7986
86.798,89.897,61.042,4566.6,3276.7,4334.9,67.577,65.84,57.243,0.88362,0.76123,1.2503,2.6663,2.5309,3.7839
116.14,100.53,95.184,5920.1,5694.2,5885,76.942,76.714,75.46,0.25588,0.49524,0.6904,1.7815,1.9648,2.265
83.951,82.276,78.322,5521.3,5374.3,5723.6,74.305,75.654,73.31,0.68706,0.76454,0.95444,2.2077,2.3624,2.7029
109.69,101.87,96.444,3885.7,4115.3,4179.3,62.336,64.647,64.15,0.70296,0.81975,1.073,2.7428,2.9263,3.5454
112.14,96.295,90.915,3625.8,3985.8,3879,60.215,62.281,63.133,0.29604,0.62437,0.76448,2.3019,2.6227,2.8498
127.14,122.08,114.99,3092.2,3097.1,3702.9,55.608,60.851,55.651,-0.022168,0.1816,0.1957,2.2843,2.1188,2.2368
124.34,121.54,117.44,4780.4,5252.8,5758.2,69.14,75.883,72.476,-0.060221,0.24134,0.54885,1.9383,2.0057,2.427
149.12,145.67,138.01,4107.7,4403.6,4285.6,64.091,65.464,66.359,-0.34674,-0.31745,-0.29541,1.8787,1.8862,1.9113
98.299,97.042,78.755,4753.6,3150.8,4605.5,68.947,67.864,56.132,0.41064,0.28599,0.59469,2.0897,1.8796,2.4451
132.55,114.84,108.07,3689.2,3081.2,3751.3,60.739,61.248,55.509,0.013946,0.12365,0.065866,1.7638,1.6751,1.6896
103.4,84.342,56.867,4732.7,2139.6,3986.6,68.795,63.139,46.256,0.29007,0.54168,1.0093,1.8047,2.2213,3.5014
77.346,68.407,59.019,2764.2,1612.1,2522,52.575,50.219,40.15,0.4083,0.56044,0.94877,2.4908,2.6259,3.9833
128.53,106.09,73.739,3104.9,1640.7,2287,55.721,47.823,40.505,-0.07166,0.24896,0.74942,2.1458,2.452,3.3221
96.9,103.86,83.738,5485.5,4463.4,5295.4,74.064,72.769,66.809,0.39304,0.25429,0.62588,1.9634,1.8956,2.3169
129.86,131.65,118.43,4873.2,4896.7,5150.5,69.808,71.767,69.976,-0.20527,-0.061941,0.02733,1.773,1.7576,1.7514
89.9,86.854,76.88,3107.3,2225.7,2744,55.744,52.383,47.178,1.0315,1.1857,1.328,3.2552,3.6684,4.2389
132.9,108.43,93.593,4604.6,3711.5,4528.4,67.857,67.293,60.922,-0.05506,0.3457,0.49452,1.9489,2.1004,2.4868
70.829,62.694,30.128,2442.4,675.7,2299.1,49.421,47.949,25.994,0.68789,0.68914,1.3387,2.4319,2.4438,4.7703
148.71,154.56,127.44,3535,4176.2,4612.1,59.456,67.912,64.624,-0.36234,-0.40489,-0.11538,2.2375,2.0469,1.998
113.85,100.24,68.448,2537.4,1231.1,2356.5,50.372,48.544,35.087,-0.026794,0.095727,0.22538,2.3982,2.4076,2.5626
80.579,96.431,79.692,3217.6,3014.3,4514.7,56.724,67.191,54.903,0.57584,0.40409,0.63186,2.1111,1.8657,2.3502
105.6,108.69,97.437,1672.8,1054.5,1829.1,40.9,42.768,32.473,0.31564,0.43045,0.13766,2.5374,2.5148,2.5978
111.08,97.433,91.895,5551.8,4782.9,5778.3,74.51,76.015,69.159,0.65036,0.79044,0.87442,1.9361,2.1511,2.6315
147.74,118.98,97.578,4212.6,4296.4,4754.9,64.905,68.956,65.547,-0.11067,0.34628,1.1683,1.8436,2.0782,3.5267
105.48,79.466,51.723,4111.4,1305.5,3283.1,64.121,57.298,36.131,0.57353,0.76979,1.0051,2.124,2.4177,3.3897
158.73,141.18,107.7,6428.8,5073.6,7108.2,80.18,84.31,71.229,-0.42678,-0.17943,0.36027,1.7898,1.5512,1.9542
90.605,85.217,81.201,4806.6,2721.8,4096.4,69.33,64.003,52.17,0.42565,0.5354,0.62402,1.8489,2.0983,2.5853
73.184,74.449,73.759,4522.7,3505.1,3803,67.251,61.668,59.204,0.99365,1.003,1.0435,2.9138,3.1204,3.3301
89.076,76.668,47.059,5287.1,1763.7,3931.7,72.712,62.703,41.996,0.46323,0.55744,0.92052,1.7604,1.9021,2.7751
99.623,103.9,106.72,6124,6893,6692.3,78.256,81.806,83.024,0.25041,0.14699,0.13677,1.5839,1.4726,1.4848
91.838,99.537,94.74,4917.9,5851.5,6436.2,70.128,80.226,76.495,0.38779,0.32936,0.36305,1.661,1.5836,1.6098
139.98,132.01,128.29,5349.9,5054.4,5378.6,73.143,73.339,71.094,-0.29528,-0.21317,-0.19399,1.9025,1.8413,1.8436
75.698,56.824,59.692,3508.6,1595.8,2190.4,59.233,46.802,39.947,0.94385,1.7024,1.9385,2.9124,5.9773,7.8928
93.948,86.577,80.996,5517.8,3389.2,4574.6,74.282,67.635,58.217,0.62691,0.80952,0.62025,2.2418,2.6286,2.5263
125.64,107.04,99.262,4096.9,4007.2,4353.5,64.007,65.981,63.302,0.34633,0.64937,0.80889,2.2597,2.3203,2.6899
176.8,127,132.04,4015.8,3799.2,4125.3,63.37,64.228,61.638,-0.96521,0.30169,0.28707,2.8764,2.2983,2.4767
97.042,92.896,89.261,2448.5,2291,2798.9,49.482,52.905,47.864,0.46782,0.49332,0.66212,2.7162,2.35,2.8818
90.035,98.577,102.12,6267,5565.5,5566.9,79.165,74.612,74.602,0.6611,0.476,0.35088,1.9372,1.7874,1.6814
102.38,108.36,89.513,5182.7,3113.9,4478.4,71.991,66.921,55.803,0.42377,0.32392,0.47526,1.9439,2.0266,2.3522
104.21,133.81,88.468,2757.7,2467.7,2590.5,52.514,50.897,49.676,0.37427,-0.32109,0.67569,2.3583,2.4702,2.6726
126.48,113.39,91.691,4183.2,2552,3973.8,64.678,63.038,50.518,-0.37342,-0.15277,0.3397,2.3416,2.2405,2.9633
105.17,99.028,50.1,5403.1,1922.8,5279.9,73.506,72.663,43.85,0.25727,0.34759,1.3566,1.6303,1.7515,4.3282
101.1,92.907,88.307,6512.3,6852.9,6781.5,80.699,82.35,82.782,0.44804,0.54224,0.76276,1.8201,1.9013,2.213
131.75,108.64,89.802,4076.9,4542.2,4754,63.851,68.949,67.396,0.33898,0.61713,1.0074,2.1387,2.3784,3.1864
94.807,73.47,53.241,2398.2,1027.9,2217.5,48.971,47.09,32.061,0.81422,1.1606,1.3135,2.9802,3.7081,4.4445
129.21,119.69,105.84,5082.1,4148.1,5118,71.289,71.54,64.406,0.14337,0.29472,0.46828,1.9342,1.9851,2.3758
120.7,92.042,83.604,3206.8,4475,4484,56.629,66.962,66.895,-0.029421,0.74769,0.97259,2.3881,2.3176,2.6
132.53,102.12,62.946,4792.7,1508.7,3595.2,69.229,59.96,38.842,-0.092224,0.18645,1.018,1.9463,2.0119,4.7671
