56.345,-11.92,7.5387,3829.3,196.85,44.522,61.882,14.03,6.6725,0.95198,-0.83371,0.63417,2.3878,2.0882,2.0037
79.026,-4.6383,-4.4631,3052.7,18.592,8.217,55.251,4.3119,2.8665,0.7536,0.32452,-0.49974,2.374,2.5227,3.535
83.985,-10.298,2.9092,2469.1,82.211,34.911,49.69,9.067,5.9085,0.18391,-0.30746,-0.1916,1.6654,2.1855,3.5416
116.25,3.7366,-5.3669,2901,21.975,48.079,53.861,4.6877,6.9339,-0.49423,-1.2393,1.0031,2.0021,8.0301,3.8929
85.907,-13.208,26.099,957.4,149.19,170.05,30.942,12.214,13.04,0.054705,0.17231,-0.23961,3.0108,1.7304,1.7022
85.566,-19.752,6.9719,2881,504.97,178.38,53.675,22.472,13.356,0.23803,-0.0013183,-0.43643,1.7288,1.6665,2.0826
91.971,-10.747,20.511,3382.6,85.884,145.32,58.16,9.2673,12.055,0.82778,-0.34214,-0.14704,2.718,2.3796,2.3769
106.18,-29.139,23.707,1365.5,152.84,65.486,36.952,12.363,8.0923,-0.36053,-0.022114,-0.18411,2.3196,2.1009,2.7431
90.51,-11.962,12.631,2316.7,139.26,47.354,48.132,11.801,6.8814,0.86238,-0.97549,0.17158,3.5735,3.1896,2.4717
66.112,-6.5996,-9.111,4272.5,31.908,76.902,65.364,5.6487,8.7694,0.76095,-0.4175,-0.75438,2.0533,2.2129,2.5267
66.733,0.022641,4.7773,2917.9,70.84,132.78,54.018,8.4166,11.523,0.73613,0.00096103,1.53,2.5597,4.9793,5.8573
76.022,-7.6582,9.535,2362.2,33.276,35.255,48.602,5.7686,5.9376,0.61466,-0.81826,1.272,2.2256,3.5751,5.0725
77.136,-6.2002,0.36293,2430.9,51.258,15.58,49.305,7.1594,3.9471,0.55558,-0.79853,2.1274,2.4121,4.4395,13.605
98.758,-9.1077,5.8401,2953.5,37.112,28.812,54.346,6.092,5.3677,-0.039814,-0.17022,0.51383,1.9424,3.1137,3.0186
80.509,-10.357,-2.9237,2173.2,49.325,99.754,46.618,7.0232,9.9877,0.35572,-0.3968,2.3789,2.1958,2.4024,15.162
80.648,4.7891,-0.4801,1597.7,19.508,35.087,39.971,4.4167,5.9235,0.64454,-0.90791,1.1154,3.5109,3.4735,4.1443
89.793,-9.422,5.6897,2299.8,104.98,61.238,47.956,10.246,7.8255,0.10453,-0.072698,-0.27713,2.3132,1.8695,3.8261
60.279,1.7269,0.006094,2224.2,53.386,63.871,47.161,7.3065,7.9919,0.81228,-0.63063,0.17979,2.6747,4.4695,3.6105
97.315,-20.53,11.113,2616.4,161.66,15.712,51.151,12.715,3.9639,0.1516,0.00592,-0.43193,1.7727,1.596,2.5677
85.627,-2.496,3.7078,3910.3,14.152,28.466,62.532,3.7619,5.3353,0.41515,-1.0767,1.5865,1.8674,4.9707,7.2531
65.729,-12.834,10.684,2751,89.658,21.524,52.45,9.4688,4.6394,0.7282,-0.33674,-0.46374,2.1411,1.7325,4.9683
108.76,-38.303,18.886,1375.8,91.145,12.128,37.091,9.547,3.4825,-0.59658,1.7374,-0.9768,3.0449,5.7523,6.793
106.57,-8.6509,11.219,2545.7,43.042,106.34,50.455,6.5606,10.312,-0.074291,-0.035759,0.71841,2.0827,3.3365,4.9701
105.88,-1.6028,-0.37291,2884.9,65.663,22.458,53.712,8.1033,4.739,0.19601,-0.61937,0.40521,2.0458,3.6536,4.4982
88.245,0.35652,0.41637,4586.2,13.149,13.459,67.722,3.6262,3.6686,0.34549,-0.93542,0.8997,1.8132,11.991,6.3777
58.368,-6.0138,5.8334,3145.1,75.279,52.224,56.081,8.6763,7.2266,1.3383,-2.2631,1.497,3.7575,9.1052,4.8524
90.654,-6.0627,-2.0378,3186.8,44.592,38.338,56.452,6.6777,6.1918,0.49609,-1.7063,0.68517,2.2863,7.8316,5.1553
110.74,-1.2644,0.44405,3101.2,55.1,16.873,55.688,7.4229,4.1077,-0.1675,-1.3661,1.9984,2.0786,6.2184,8.0309
89.357,-3.5158,8.5616,3327.2,26.278,34.015,57.682,5.1262,5.8322,0.55888,-0.3111,0.23688,2.4429,5.0256,2.4831
89.598,-10.967,-5.2782,1802.2,164.43,42.923,42.452,12.823,6.5516,0.72075,-0.42553,-0.38494,3.2345,1.7072,2.0886
52.743,-2.9311,-0.22808,3641.3,56.556,14.069,60.343,7.5204,3.7508,1.1258,-1.2419,-1.416,2.8391,4.2422,7.7799
77.833,-12.112,5.0687,4937.8,148.46,28.08,70.27,12.184,5.2991,0.21098,-0.30025,1.4808,1.4266,1.603,6.0661
84.308,-18.156,7.7104,2833,117.99,14.481,53.226,10.862,3.8053,0.47496,-0.36572,0.29307,2.2945,2.4687,2.95
85.308,-6.7612,-1.9808,2516.8,18.411,16.456,50.168,4.2908,4.0566,0.168,-0.52408,1.3162,2.1076,3.0493,6.9025
107.96,-6.7579,10.632,2328.6,9.0421,7.9586,48.256,3.007,2.8211,-0.25535,0.34468,0.86919,1.8829,2.6376,5.1273
133.66,-4.0328,8.2813,3049.8,11.046,10.639,55.225,3.3236,3.2617,-0.49013,0.31751,-0.86683,2.2179,3.0094,4.4396
104.63,-2.3664,4.702,1673.8,62.643,20.355,40.912,7.9147,4.5116,-0.070057,0.22243,0.72783,2.3247,4.525,5.1907
73.971,7.9221,1.6333,4471.2,126.1,42.102,66.867,11.23,6.4886,0.75614,0.032495,1.2959,2.3179,2.6034,5.2939
67.923,1.7189,0.59697,2626.8,17.506,13.229,51.252,4.1841,3.6372,0.53085,-2.951,1.118,2.2897,32.862,7.8374
111.68,-8.0766,17.825,2074.1,31.812,67.708,45.542,5.6402,8.2285,0.43076,1.1704,-1.244,3.6906,4.0861,3.2089
99.891,-5.599,12.946,2811,19.474,42.858,53.019,4.413,6.5466,0.47242,0.55603,-0.88781,2.7077,2.9348,2.9878
99.009,-4.8838,5.9361,3534.6,18.962,14.197,59.452,4.3546,3.7679,0.26913,-0.261,-0.32515,1.9533,3.7631,3.0124
60.071,-2.1617,1.5453,3684.4,47.647,14.222,60.699,6.9026,3.7712,1.2846,-1.5308,1.2084,3.256,4.5705,5.8167
