2879.9,181.32,1315.9,7.4121e+06,1.5552e+05,1.746e+06,2722.5,394.36,1321.4,0.82472,0.77387,0.73822,2.1212,4.8721,1.9422
4048.9,-745.44,644.74,5.2624e+06,81870,1.9842e+05,2294,286.13,445.45,0.58243,0.21084,-0.53788,2.1574,2.4969,2.5775
4243.7,-271.11,1173.1,4.445e+06,1.282e+05,7.5185e+05,2108.3,358.06,867.09,0.062074,0.31686,0.17716,1.6189,2.8992,2.1704
5540.6,-297.93,-254.48,4.9614e+06,2.7794e+05,2.0681e+05,2227.4,527.2,454.77,-0.64424,0.90594,1.5568,2.1496,4.3333,9.3364
4406.4,1969,1528.8,1.5891e+06,6.3033e+05,1.9221e+06,1260.6,793.93,1386.4,-0.23426,-0.21495,-0.29505,3.1605,1.826,1.6849
4365.3,-70.588,2011.7,5.1483e+06,2.9485e+05,4.4365e+06,2269,543,2106.3,0.092924,0.64818,-0.14985,1.7121,3.0221,1.6532
4554.9,1540,1300.4,5.2457e+06,7.4345e+05,1.0811e+06,2290.3,862.24,1039.8,0.63161,-0.33686,0.13285,2.5844,2.4314,2.0261
5239.9,1058,2998.2,2.3005e+06,3.6623e+05,1.1623e+06,1516.7,605.17,1078.1,-0.49069,0.46514,-0.15515,2.4968,3.2583,2.1735
4503.5,686.61,1300.2,3.7754e+06,1.2534e+05,1.4193e+06,1943,354.04,1191.3,0.56859,0.040108,0.77281,3.1635,3.4122,2.6232
3451.7,-1236.7,961.92,8.3092e+06,8.2872e+05,4.4209e+05,2882.6,910.34,664.9,0.59046,-0.39905,0.2077,1.7936,1.9732,2.0775
3433.8,440.34,63.953,5.4227e+06,9.7374e+05,7.6201e+05,2328.7,986.78,872.93,0.49103,1.8034,-0.031194,2.2202,6.3636,4.175
3856.6,512.3,863.87,4.1351e+06,2.0969e+05,3.0992e+05,2033.5,457.92,556.7,0.4801,1.7474,0.86281,1.9825,7.9297,3.8959
3955.7,-321.21,776.37,4.3419e+06,2.8747e+05,6.2434e+05,2083.7,536.16,790.15,0.32683,0.49365,0.53889,2.2176,4.8077,3.5948
4803.9,58.454,1012.7,5.1032e+06,1.6432e+05,3.884e+05,2259,405.37,623.22,-0.22896,0.4156,0.086069,1.9676,3.3562,3.236
4179.1,-831.7,1274.8,4.1586e+06,1.1108e+06,5.4354e+05,2039.3,1054,737.25,0.1627,1.4487,0.24388,2.019,8.8967,2.3113
4106,185.35,-487.55,2.7247e+06,1.1723e+05,1.9655e+05,1650.7,342.39,443.34,0.35971,1.1535,0.92394,3.1448,5.0054,3.3502
4483,74.295,1032.1,4.1292e+06,7.8459e+05,1.1864e+06,2032,885.77,1089.2,-0.13116,-0.38932,-0.035793,2.1932,3.5355,1.8283
3176.6,106.42,-122.62,4.2308e+06,2.3377e+05,5.6977e+05,2056.9,483.5,754.83,0.62919,0.74791,0.83102,2.2862,4.1593,4.1577
4804.8,122.64,2142.1,4.5185e+06,1.1272e+05,1.3588e+06,2125.7,335.74,1165.7,0.02027,0.24937,-0.11884,1.7452,4.4484,1.6079
4185.5,185.7,306.57,6.849e+06,2.1267e+05,1.5576e+05,2617.1,461.16,394.66,0.25088,1.0423,0.77101,1.77,5.0075,4.3624
3407.4,491.09,1473.6,5.0913e+06,1.8308e+05,7.6201e+05,2256.4,427.87,872.93,0.59837,-0.28057,0.12701,1.9306,4.6079,1.7654
5408.8,300.85,3770.8,2.366e+06,1.8141e+05,6.5635e+05,1538.2,425.92,810.15,-0.87102,0.80371,-1.8757,3.5572,3.5498,6.4168
5127.9,582.85,922.69,4.1416e+06,5.5202e+05,4.1331e+05,2035.1,742.98,642.89,-0.25026,1.1378,0.093047,2.1902,5.9946,3.5834
5120.7,-150.94,219.95,4.6921e+06,2.5089e+05,7.2665e+05,2166.1,500.89,852.44,0.025708,-0.64139,0.51018,1.9728,4.0068,3.3649
4261.5,-0.391,26.152,8.0624e+06,82041,1.5081e+05,2839.4,286.43,388.34,0.16339,1.0636,0.7165,1.7261,6.4472,9.3465
3039.4,235.82,716.1,5.6335e+06,3.5707e+05,7.2343e+05,2373.5,597.55,850.55,1.1395,1.7942,1.9251,3.2123,6.3571,7.3954
4524,-570.36,781.48,5.3334e+06,3.8626e+05,5.0701e+05,2309.4,621.5,712.04,0.23962,-0.4464,1.2241,2.2003,3.6588,5.3006
